ID,Sale Date,ISBN,Discount,ItemID,OrderID
55119,12/22/2193,989-28-79-23023-4,,107374-82-6547,107374-48710
55120,12/22/2193,989-28-79-74374-1,,107374-82-967,107374-48711
55121,12/22/2193,989-28-79-74374-1,,107374-1-1937,107374-48712
55122,12/22/2193,989-28-79-68089-3,0.05,107374-49-6594,107374-48713
55123,12/22/2193,989-28-79-23023-4,,107374-61-4846,107374-48714
55124,12/22/2193,989-28-79-40897-8,,107374-90-9097,107374-48715
55125,12/22/2193,989-28-79-74374-1,,107374-4-9145,107374-48716
55126,12/22/2193,989-28-79-74374-1,,107374-7-7356,107374-48718
55127,12/22/2193,989-28-79-74374-1,,107374-74-1257,107374-48719
55128,12/22/2193,989-28-79-23023-4,,107374-73-3418,107374-48720
55129,12/22/2193,989-28-79-91028-0,,107374-87-1457,107374-48721
55130,12/22/2193,989-28-79-91028-0,,107374-76-1513,107374-48723
55131,12/22/2193,989-28-79-13801-1,,107374-37-1867,107374-48724
55132,12/22/2193,989-28-79-71565-6,,107374-56-5617,107374-48725
55133,12/22/2193,989-28-79-13801-1,,107374-6-1125,107374-48726
55134,12/22/2193,989-28-79-13801-1,,107374-22-7774,107374-48727
55135,12/22/2193,989-28-79-91028-0,,107374-49-856,107374-48728
55136,12/22/2193,989-28-79-55824-6,,107374-91-3306,107374-48729
55137,12/22/2193,989-28-79-23023-4,,107374-44-2994,107374-48730
55138,12/22/2193,989-28-79-23023-4,,107374-86-9186,107374-48731
55139,12/22/2193,989-28-79-74374-1,,107374-76-4708,107374-48732
55140,12/22/2193,989-28-79-91028-0,,107374-94-6999,107374-48733
55141,12/22/2193,989-28-79-91028-0,,107374-3-8673,107374-48734
55142,12/22/2193,989-28-79-23023-4,,107374-12-7195,107374-48735
55143,12/22/2193,989-28-79-91028-0,,107374-22-2879,107374-48736
55144,12/22/2193,989-28-79-74374-1,,107374-91-9020,107374-48737
55145,12/22/2193,989-28-79-74374-1,,107374-35-7253,107374-48738
55146,12/22/2193,989-28-79-26824-4,0.13,107374-42-2076,107374-48739
55147,12/22/2193,989-28-79-74374-1,,107374-85-8995,107374-48740
55148,12/22/2193,989-28-79-23023-4,,107374-19-7984,107374-48741
55149,12/22/2193,989-28-79-71565-6,,107374-70-6476,107374-48742
55150,12/22/2193,989-28-79-91028-0,,107374-77-9998,107374-48743
55151,12/22/2193,989-28-79-13801-1,,107374-22-6492,107374-48744
55152,12/22/2193,989-28-79-74374-1,,107374-96-3567,107374-48745
55153,12/22/2193,989-28-79-14379-4,,107374-19-8892,107374-48746
55154,12/22/2193,989-28-3705-222-9,,107374-23-1445,107374-48747
55155,12/22/2193,989-28-3705-492-6,,107374-89-6887,107374-48748
55156,12/22/2193,989-28-3705-492-6,,107374-14-8393,107374-48749
55157,12/22/2193,989-28-3705-222-9,,107374-55-1550,107374-48750
55158,12/22/2193,989-28-79-14379-4,,107374-66-5482,107374-48751
55159,12/22/2193,989-28-3705-222-9,,107374-89-2442,107374-48752
55160,12/22/2193,989-28-3705-222-9,,107374-7-2305,107374-48753
55161,12/22/2193,989-28-79-23015-9,,107374-12-660,107374-48754
55162,12/22/2193,989-28-3705-222-9,,107374-60-2486,107374-48755
55163,12/22/2193,989-28-3705-222-9,,107374-86-2854,107374-48756
55164,12/22/2193,989-28-79-23015-9,,107374-94-6819,107374-48757
55165,12/22/2193,989-28-3705-222-9,,107374-80-1562,107374-48758
55166,12/22/2193,989-28-3705-492-6,,107374-64-7544,107374-48759
55167,12/22/2193,989-28-3705-222-9,,107374-52-9662,107374-48760
55168,12/22/2193,989-28-3705-492-6,,107374-92-2492,107374-48761
55169,12/22/2193,989-28-79-14379-4,,107374-2-9781,107374-48762
55170,12/22/2193,989-28-3705-987-7,,107374-26-8577,107374-48763
55171,12/22/2193,989-28-3705-007-2,,107374-58-4212,107374-48763
55172,12/22/2193,989-28-3705-987-7,,107374-40-5106,107374-48764
55173,12/22/2193,989-28-3705-007-2,,107374-71-8188,107374-48764
55174,12/22/2193,989-28-3705-007-2,,107374-58-6451,107374-48765
55175,12/22/2193,989-28-3705-007-2,,107374-91-6597,107374-48765
55176,12/22/2193,989-28-79-11297-4,,107374-66-2253,107374-48766
55177,12/22/2193,989-28-654-2017-5,,107374-94-2828,107374-48766
55178,12/22/2193,989-28-79-13871-4,0.13,107374-42-9656,107374-48767
55179,12/22/2193,989-28-79-13871-4,,107374-58-8152,107374-48767
55180,12/22/2193,989-28-79-69807-2,,107374-58-7571,107374-48768
55181,12/22/2193,989-28-79-82125-8,,107374-98-7444,107374-48768
55182,12/22/2193,989-28-79-13871-4,,107374-28-79,107374-48769
55183,12/22/2193,989-28-79-05670-4,,107374-77-645,107374-48769
55184,12/22/2193,989-28-79-13871-4,,107374-28-78,107374-48770
55185,12/22/2193,989-28-79-69807-2,,107374-30-6642,107374-48770
55186,12/22/2193,989-28-654-8573-0,,107374-5-7057,107374-48771
55187,12/22/2193,989-28-79-69807-2,,107374-66-6421,107374-48771
55188,12/22/2193,989-28-654-5771-3,0.15,107374-1-2385,107374-48772
55189,12/22/2193,989-28-229-7592-2,,107374-43-9783,107374-48772
55190,12/22/2193,989-28-229-1404-4,,107374-28-3635,107374-48773
55191,12/22/2193,989-28-229-7592-2,,107374-80-5367,107374-48773
55192,12/22/2193,989-28-229-7592-2,,107374-20-7975,107374-48774
55193,12/22/2193,989-28-229-6632-6,,107374-23-9423,107374-48774
55194,12/22/2193,989-28-229-9769-6,,107374-1-5769,107374-48775
55195,12/22/2193,989-28-229-5891-8,,107374-7-9666,107374-48775
55196,12/22/2193,989-28-79-71565-6,,107374-12-5091,107374-48776
55197,12/22/2193,989-28-79-36485-4,,107374-52-7461,107374-48776
55198,12/22/2193,989-28-79-23023-4,,107374-16-2954,107374-48777
55199,12/22/2193,989-28-79-55824-6,,107374-66-5058,107374-48777
55200,12/22/2193,989-28-79-71565-6,,107374-8-8558,107374-48778
55201,12/22/2193,989-28-79-13801-1,,107374-9-4096,107374-48778
55202,12/22/2193,989-28-79-13801-1,,107374-33-8509,107374-48779
55203,12/22/2193,989-28-79-23023-4,,107374-78-4477,107374-48779
55204,12/22/2193,989-28-3705-222-9,,107374-34-2620,107374-48780
55205,12/22/2193,989-28-3705-492-6,,107374-88-8633,107374-48780
55206,12/22/2193,989-28-3705-987-7,,107374-56-5920,107374-48781
55207,12/22/2193,989-28-79-45675-7,,107374-57-8851,107374-48781
55208,12/22/2193,989-28-3705-966-2,,107374-99-3376,107374-48781
55209,12/22/2193,989-28-79-11297-4,,107374-14-7963,107374-48782
55210,12/22/2193,989-28-79-21991-8,,107374-47-9156,107374-48782
55211,12/22/2193,989-28-79-18127-7,,107374-57-7222,107374-48782
55212,12/22/2193,989-28-79-05670-4,,107374-40-2079,107374-48783
55213,12/22/2193,989-28-79-69807-2,,107374-66-6420,107374-48783
55214,12/22/2193,989-28-79-13871-4,,107374-93-5662,107374-48783
55215,12/22/2193,989-28-229-0197-6,,107374-32-8714,107374-48784
55216,12/22/2193,989-28-79-23023-4,,107374-45-8492,107374-48784
55217,12/22/2193,989-28-79-69807-2,,107374-70-9612,107374-48784
55218,12/22/2193,989-28-79-26824-4,,107374-1-8885,107374-48785
55219,12/22/2193,989-28-79-23023-4,,107374-45-6488,107374-48785
55220,12/22/2193,989-28-79-13801-1,,107374-59-2390,107374-48785
55221,12/22/2193,989-28-79-91028-0,,107374-3-8607,107374-48786
55222,12/22/2193,989-28-79-23023-4,,107374-72-8054,107374-48786
55223,12/22/2193,989-28-79-74374-1,,107374-74-7691,107374-48786
55224,12/22/2193,989-28-654-5771-3,0.15,107374-1-2384,107374-48787
55225,12/22/2193,989-28-3705-966-2,,107374-12-8225,107374-48787
55226,12/22/2193,989-28-3705-492-6,,107374-24-4867,107374-48787
55227,12/22/2193,989-28-79-91028-0,,107374-17-6610,107374-48788
55228,12/22/2193,989-28-3705-492-6,,107374-70-7951,107374-48788
55229,12/22/2193,989-28-79-82125-8,,107374-96-2379,107374-48788
55230,12/22/2193,989-28-79-13801-1,,107374-15-9296,107374-48789
55231,12/22/2193,989-28-79-40897-8,,107374-18-4593,107374-48789
55232,12/22/2193,989-28-79-74374-1,,107374-46-8536,107374-48789
55233,12/22/2193,989-28-3705-492-6,,107374-4-8158,107374-48790
55234,12/22/2193,989-28-79-23023-4,,107374-75-4907,107374-48790
55235,12/22/2193,989-28-79-13801-1,,107374-85-373,107374-48790
55236,12/22/2193,989-28-79-13801-1,,107374-91-9810,107374-48790
55237,12/23/2193,989-28-654-5771-3,0.15,107375-1-6298,107374-48899
55238,12/23/2193,989-28-654-5771-3,0.15,107375-1-6297,107374-49066
55239,12/23/2193,989-28-654-5771-3,0.15,107375-1-6296,107374-49070
55240,12/23/2193,989-28-3705-987-7,,107375-10-4796,107375-48791
55241,12/23/2193,989-28-3705-007-2,,107375-52-3146,107375-48792
55242,12/23/2193,989-28-3705-007-2,,107375-28-9032,107375-48793
55243,12/23/2193,989-28-3705-007-2,,107375-49-8510,107375-48794
55244,12/23/2193,989-28-3705-369-1,,107375-64-4821,107375-48795
55245,12/23/2193,989-28-3705-987-7,,107375-51-2458,107375-48796
55246,12/23/2193,989-28-3705-007-2,,107375-75-3725,107375-48797
55247,12/23/2193,989-28-3705-966-2,,107375-69-624,107375-48798
55248,12/23/2193,989-28-3705-007-2,,107375-40-110,107375-48799
55249,12/23/2193,989-28-3705-987-7,,107375-85-9983,107375-48800
55250,12/23/2193,989-28-3705-007-2,,107375-5-2037,107375-48801
55251,12/23/2193,989-28-3705-592-3,,107375-10-7781,107375-48802
55252,12/23/2193,989-28-3705-007-2,,107375-1-8421,107375-48803
55253,12/23/2193,989-28-3705-987-7,,107375-51-3260,107375-48804
55254,12/23/2193,989-28-3705-649-4,,107375-78-6914,107375-48805
55255,12/23/2193,989-28-3705-369-1,,107375-56-6253,107375-48806
55256,12/23/2193,989-28-3705-007-2,,107375-1-7384,107375-48807
55257,12/23/2193,989-28-3705-007-2,,107375-17-4849,107375-48808
55258,12/23/2193,989-28-3705-007-2,,107375-35-5997,107375-48809
55259,12/23/2193,989-28-3705-007-2,,107375-68-8735,107375-48810
55260,12/23/2193,989-28-3705-007-2,,107375-75-3775,107375-48811
55261,12/23/2193,989-28-3705-987-7,,107375-50-6937,107375-48812
55262,12/23/2193,989-28-3705-592-3,,107375-47-7382,107375-48813
55263,12/23/2193,989-28-3705-987-7,,107375-23-9546,107375-48814
55264,12/23/2193,989-28-3705-138-3,,107375-86-9484,107375-48815
55265,12/23/2193,989-28-3705-007-2,,107375-82-3524,107375-48816
55266,12/23/2193,989-28-3705-592-3,,107375-23-2678,107375-48817
55267,12/23/2193,989-28-3705-987-7,,107375-47-9044,107375-48818
55268,12/23/2193,989-28-3705-987-7,,107375-74-35,107375-48819
55269,12/23/2193,989-28-3705-007-2,,107375-20-8262,107375-48820
55270,12/23/2193,989-28-3705-007-2,,107375-40-9438,107375-48821
55271,12/23/2193,989-28-3705-987-7,,107375-82-6364,107375-48822
55272,12/23/2193,989-28-3705-987-7,,107375-38-3364,107375-48823
55273,12/23/2193,989-28-3705-007-2,,107375-55-2374,107375-48824
55274,12/23/2193,989-28-3705-007-2,,107375-60-6997,107375-48825
55275,12/23/2193,989-28-3705-138-3,,107375-17-6225,107375-48826
55276,12/23/2193,989-28-3705-987-7,,107375-34-7861,107375-48827
55277,12/23/2193,989-28-3705-007-2,,107375-53-2037,107375-48828
55278,12/23/2193,989-28-79-45675-7,,107375-55-9620,107375-48829
55279,12/23/2193,989-28-79-45675-7,,107375-77-573,107375-48830
55280,12/23/2193,989-28-79-82197-5,,107375-46-4680,107375-48831
55281,12/23/2193,989-28-79-45675-7,,107375-56-5884,107375-48832
55282,12/23/2193,989-28-79-32105-5,,107375-7-6430,107375-48833
55283,12/23/2193,989-28-79-16826-1,,107375-13-7502,107375-48834
55284,12/23/2193,989-28-79-61125-5,,107375-91-1649,107375-48835
55285,12/23/2193,989-28-79-01991-4,,107375-99-9756,107375-48836
55286,12/23/2193,989-28-79-01991-4,,107375-89-4965,107375-48837
55287,12/23/2193,989-28-79-01991-4,,107375-75-5836,107375-48838
55288,12/23/2193,989-28-79-82197-5,,107375-43-8596,107375-48839
55289,12/23/2193,989-28-79-45675-7,,107375-88-2095,107375-48840
55290,12/23/2193,989-28-79-01991-4,,107375-12-5266,107375-48841
55291,12/23/2193,989-28-79-45675-7,,107375-1-6761,107375-48842
55292,12/23/2193,989-28-79-22871-2,,107375-84-3226,107375-48843
55293,12/23/2193,989-28-79-45675-7,,107375-97-952,107375-48844
55294,12/23/2193,989-28-79-82197-5,,107375-72-5006,107375-48845
55295,12/23/2193,989-28-79-21991-8,,107375-92-4246,107375-48846
55296,12/23/2193,989-28-79-45675-7,,107375-47-5174,107375-48847
55297,12/23/2193,989-28-79-18127-7,,107375-14-387,107375-48848
55298,12/23/2193,989-28-79-30536-9,,107375-60-8892,107375-48849
55299,12/23/2193,989-28-79-32105-5,,107375-10-9216,107375-48850
55300,12/23/2193,989-28-79-45675-7,,107375-81-3647,107375-48851
55301,12/23/2193,989-28-79-45675-7,,107375-33-1917,107375-48852
55302,12/23/2193,989-28-79-61125-5,,107375-97-8700,107375-48853
55303,12/23/2193,989-28-79-64693-6,,107375-27-320,107375-48854
55304,12/23/2193,989-28-79-04510-4,,107375-65-33,107375-48855
55305,12/23/2193,989-28-79-04510-4,,107375-99-204,107375-48856
55306,12/23/2193,989-28-79-07610-8,,107375-84-6292,107375-48857
55307,12/23/2193,989-28-79-13871-4,,107375-50-229,107375-48858
55308,12/23/2193,989-28-79-05670-4,,107375-8-7042,107375-48859
55309,12/23/2193,989-28-79-69807-2,,107375-70-6476,107375-48860
55310,12/23/2193,989-28-79-69807-2,,107375-7-8385,107375-48861
55311,12/23/2193,989-28-79-13871-4,,107375-54-1198,107375-48862
55312,12/23/2193,989-28-79-82749-6,,107375-57-7866,107375-48863
55313,12/23/2193,989-28-79-13871-4,,107375-5-415,107375-48864
55314,12/23/2193,989-28-79-05670-4,,107375-5-7158,107375-48865
55315,12/23/2193,989-28-79-05670-4,,107375-6-2876,107375-48866
55316,12/23/2193,989-28-79-13871-4,,107375-5-414,107375-48867
55317,12/23/2193,989-28-79-82749-6,,107375-82-3580,107375-48868
55318,12/23/2193,989-28-79-69807-2,,107375-23-3443,107375-48869
55319,12/23/2193,989-28-79-82749-6,,107375-78-4708,107375-48870
55320,12/23/2193,989-28-79-69807-2,,107375-23-3442,107375-48871
55321,12/23/2193,989-28-79-69807-2,,107375-70-6475,107375-48872
55322,12/23/2193,989-28-79-69807-2,,107375-45-4785,107375-48873
55323,12/23/2193,989-28-79-82749-6,,107375-1-2221,107375-48874
55324,12/23/2193,989-28-79-05670-4,,107375-90-5519,107375-48875
55325,12/23/2193,989-28-79-13871-4,,107375-41-3967,107375-48876
55326,12/23/2193,989-28-79-22562-9,,107375-9-3574,107375-48877
55327,12/23/2193,989-28-79-05670-4,,107375-60-5343,107375-48878
55328,12/23/2193,989-28-79-13871-4,,107375-76-4427,107375-48879
55329,12/23/2193,989-28-79-05670-4,,107375-24-5307,107375-48880
55330,12/23/2193,989-28-79-82749-6,,107375-57-7865,107375-48881
55331,12/23/2193,989-28-79-69807-2,,107375-7-8384,107375-48882
55332,12/23/2193,989-28-79-82125-8,,107375-20-1286,107375-48883
55333,12/23/2193,989-28-79-82749-6,,107375-78-4707,107375-48884
55334,12/23/2193,989-28-79-82749-6,,107375-82-3579,107375-48885
55335,12/23/2193,989-28-79-05670-4,,107375-29-4728,107375-48886
55336,12/23/2193,989-28-79-82749-6,,107375-84-4795,107375-48887
55337,12/23/2193,989-28-79-13871-4,,107375-76-4426,107375-48888
55338,12/23/2193,989-28-79-13871-4,,107375-54-1197,107375-48889
55339,12/23/2193,989-28-79-82125-8,,107375-20-1285,107375-48890
55340,12/23/2193,989-28-79-13871-4,,107375-41-3966,107375-48891
55341,12/23/2193,989-28-79-13871-4,,107375-45-3784,107375-48892
55342,12/23/2193,989-28-79-82749-6,,107375-84-4794,107375-48893
55343,12/23/2193,989-28-654-0047-4,,107375-28-4675,107375-48894
55344,12/23/2193,989-28-654-6507-7,,107375-9-438,107375-48895
55345,12/23/2193,989-28-654-2620-7,,107375-75-1441,107375-48897
55346,12/23/2193,989-28-654-6507-7,,107375-62-6513,107375-48900
55347,12/23/2193,989-28-654-4370-9,,107375-10-421,107375-48901
55348,12/23/2193,989-28-229-1404-4,,107375-99-4125,107375-48902
55349,12/23/2193,989-28-229-5891-8,,107375-84-8876,107375-48903
55350,12/23/2193,989-28-229-7592-2,,107375-17-4803,107375-48904
55351,12/23/2193,989-28-229-7592-2,,107375-65-1843,107375-48905
55352,12/23/2193,989-28-229-7592-2,,107375-25-5851,107375-48906
55353,12/23/2193,989-28-229-1404-4,,107375-56-2422,107375-48907
55354,12/23/2193,989-28-229-6632-6,,107375-82-6133,107375-48908
55355,12/23/2193,989-28-229-0197-6,,107375-34-596,107375-48909
55356,12/23/2193,989-28-229-7592-2,,107375-47-4257,107375-48910
55357,12/23/2193,989-28-229-9769-6,,107375-73-4671,107375-48911
55358,12/23/2193,989-28-229-7592-2,,107375-15-5852,107375-48912
55359,12/23/2193,989-28-229-1404-4,,107375-44-4173,107375-48913
55360,12/23/2193,989-28-229-6632-6,,107375-67-9732,107375-48914
55361,12/23/2193,989-28-229-7592-2,,107375-49-2751,107375-48915
55362,12/23/2193,989-28-229-6632-6,,107375-72-1250,107375-48916
55363,12/23/2193,989-28-229-9769-6,,107375-25-3205,107375-48917
55364,12/23/2193,989-28-229-6632-6,,107375-83-693,107375-48918
55365,12/23/2193,989-28-229-1404-4,,107375-21-8812,107375-48919
55366,12/23/2193,989-28-229-1404-4,,107375-17-974,107375-48920
55367,12/23/2193,989-28-229-6632-6,,107375-73-4921,107375-48921
55368,12/23/2193,989-28-229-7592-2,,107375-17-8374,107375-48922
55369,12/23/2193,989-28-229-6632-6,,107375-17-9970,107375-48923
55370,12/23/2193,989-28-229-1404-4,,107375-13-7991,107375-48924
55371,12/23/2193,989-28-229-7592-2,,107375-57-9138,107375-48925
55372,12/23/2193,989-28-229-5891-8,,107375-94-1427,107375-48926
55373,12/23/2193,989-28-229-1404-4,,107375-99-3033,107375-48927
55374,12/23/2193,989-28-229-7592-2,,107375-20-4530,107375-48928
55375,12/23/2193,989-28-229-7592-2,,107375-45-4218,107375-48929
55376,12/23/2193,989-28-229-0197-6,,107375-99-3926,107375-48930
55377,12/23/2193,989-28-229-1404-4,,107375-14-1325,107375-48931
55378,12/23/2193,989-28-229-3157-7,0.1,107375-95-9368,107375-48932
55379,12/23/2193,989-28-229-6632-6,,107375-68-4789,107375-48933
55380,12/23/2193,989-28-229-6632-6,,107375-53-9252,107375-48934
55381,12/23/2193,989-28-79-71565-6,,107375-90-9223,107375-48935
55382,12/23/2193,989-28-79-74374-1,0.13,107375-42-831,107375-48936
55383,12/23/2193,989-28-79-23023-4,,107375-1-8210,107375-48937
55384,12/23/2193,989-28-79-51397-9,,107375-79-9865,107375-48938
55385,12/23/2193,989-28-79-74374-1,,107375-89-946,107375-48939
55386,12/23/2193,989-28-79-23023-4,,107375-9-644,107375-48940
55387,12/23/2193,989-28-79-23023-4,,107375-20-9458,107375-48941
55388,12/23/2193,989-28-79-74374-1,,107375-96-5842,107375-48942
55389,12/23/2193,989-28-79-23023-4,,107375-8-4667,107375-48943
55390,12/23/2193,989-28-79-91028-0,,107375-41-4308,107375-48944
55391,12/23/2193,989-28-79-13801-1,,107375-60-3820,107375-48945
55392,12/23/2193,989-28-79-71565-6,,107375-47-4203,107375-48946
55393,12/23/2193,989-28-79-68089-3,0.05,107375-79-6964,107375-48947
55394,12/23/2193,989-28-79-74374-1,,107375-70-6414,107375-48948
55395,12/23/2193,989-28-79-23023-4,,107375-81-1627,107375-48949
55396,12/23/2193,989-28-79-74374-1,,107375-93-7046,107375-48950
55397,12/23/2193,989-28-79-74374-1,,107375-4-1831,107375-48951
55398,12/23/2193,989-28-79-55824-6,,107375-47-5335,107375-48952
55399,12/23/2193,989-28-79-23023-4,,107375-41-1513,107375-48953
55400,12/23/2193,989-28-79-13801-1,,107375-5-5461,107375-48954
55401,12/23/2193,989-28-79-23023-4,,107375-46-5917,107375-48955
55402,12/23/2193,989-28-79-23023-4,,107375-51-3755,107375-48956
55403,12/23/2193,989-28-79-13801-1,,107375-53-5351,107375-48957
55404,12/23/2193,989-28-79-13801-1,,107375-21-6131,107375-48958
55405,12/23/2193,989-28-79-13801-1,,107375-30-2880,107375-48959
55406,12/23/2193,989-28-79-13801-1,,107375-60-6,107375-48960
55407,12/23/2193,989-28-79-23023-4,,107375-85-7470,107375-48961
55408,12/23/2193,989-28-79-68089-3,0.05,107375-55-9440,107375-48962
55409,12/23/2193,989-28-79-68089-3,0.05,107375-15-5245,107375-48963
55410,12/23/2193,989-28-79-23023-4,,107375-48-3323,107375-48964
55411,12/23/2193,989-28-79-91028-0,,107375-55-2109,107375-48965
55412,12/23/2193,989-28-79-55824-6,,107375-23-7126,107375-48967
55413,12/23/2193,989-28-79-23023-4,,107375-39-9948,107375-48968
55414,12/23/2193,989-28-79-13801-1,,107375-78-9531,107375-48969
55415,12/23/2193,989-28-79-23023-4,,107375-10-649,107375-48970
55416,12/23/2193,989-28-79-91028-0,,107375-20-9061,107375-48972
55417,12/23/2193,989-28-79-13801-1,,107375-24-7103,107375-48973
55418,12/23/2193,989-28-79-23023-4,,107375-17-8539,107375-48974
55419,12/23/2193,989-28-79-23023-4,,107375-82-880,107375-48975
55420,12/23/2193,989-28-79-71565-6,,107375-28-9124,107375-48976
55421,12/23/2193,989-28-79-40897-8,,107375-61-9147,107375-48977
55422,12/23/2193,989-28-79-26824-4,,107375-77-452,107375-48978
55423,12/23/2193,989-28-79-51397-9,,107375-36-5968,107375-48979
55424,12/23/2193,989-28-79-74374-1,,107375-26-1945,107375-48980
55425,12/23/2193,989-28-79-68089-3,0.05,107375-25-7354,107375-48981
55426,12/23/2193,989-28-79-13801-1,,107375-22-9161,107375-48982
55427,12/23/2193,989-28-79-71565-6,,107375-23-5553,107375-48983
55428,12/23/2193,989-28-79-74374-1,,107375-36-6095,107375-48984
55429,12/23/2193,989-28-79-74374-1,,107375-63-5752,107375-48985
55430,12/23/2193,989-28-79-55752-2,,107375-81-5214,107375-48986
55431,12/23/2193,989-28-79-74374-1,,107375-73-3734,107375-48987
55432,12/23/2193,989-28-79-68089-3,0.05,107375-57-1115,107375-48988
55433,12/23/2193,989-28-79-74374-1,,107375-96-3736,107375-48989
55434,12/23/2193,989-28-79-55824-6,,107375-26-8477,107375-48990
55435,12/23/2193,989-28-79-23023-4,,107375-60-6310,107375-48991
