Sales_ID,Sale Date,ISBN,OrderID
43799,10/5/2193,989-28-79-69807-2,107296-38771
43800,10/5/2193,989-28-3705-222-9,107296-38771
43801,10/5/2193,989-28-79-71565-6,107296-38771
43802,10/5/2193,989-28-79-26824-4,107296-38771
43803,10/6/2193,989-28-3705-966-2,107297-38772
43804,10/6/2193,989-28-3705-007-2,107297-38773
43805,10/6/2193,989-28-3705-007-2,107297-38774
43806,10/6/2193,989-28-3705-136-9,107297-38775
43807,10/6/2193,989-28-3705-987-7,107297-38776
43808,10/6/2193,989-28-3705-007-2,107297-38777
43809,10/6/2193,989-28-3705-007-2,107297-38778
43810,10/6/2193,989-28-3705-987-7,107297-38779
43811,10/6/2193,989-28-3705-987-7,107297-38780
43812,10/6/2193,989-28-3705-007-2,107297-38781
43813,10/6/2193,989-28-3705-007-2,107297-38782
43814,10/6/2193,989-28-3705-583-1,107297-38783
43815,10/6/2193,989-28-3705-966-2,107297-38784
43816,10/6/2193,989-28-3705-592-3,107297-38785
43817,10/6/2193,989-28-3705-007-2,107297-38786
43818,10/6/2193,989-28-3705-007-2,107297-38787
43819,10/6/2193,989-28-3705-007-2,107297-38788
43820,10/6/2193,989-28-3705-007-2,107297-38789
43821,10/6/2193,989-28-3705-966-2,107297-38790
43822,10/6/2193,989-28-3705-007-2,107297-38791
43823,10/6/2193,989-28-3705-592-3,107297-38792
43824,10/6/2193,989-28-3705-987-7,107297-38793
43825,10/6/2193,989-28-3705-369-1,107297-38794
43826,10/6/2193,989-28-79-21991-8,107297-38795
43827,10/6/2193,989-28-79-18127-7,107297-38796
43828,10/6/2193,989-28-79-82197-5,107297-38797
43829,10/6/2193,989-28-79-11297-4,107297-38798
43830,10/6/2193,989-28-79-16826-1,107297-38799
43831,10/6/2193,989-28-79-22871-2,107297-38800
43832,10/6/2193,989-28-79-21991-8,107297-38801
43833,10/6/2193,989-28-79-86624-2,107297-38802
43834,10/6/2193,989-28-79-21991-8,107297-38803
43835,10/6/2193,989-28-79-05670-4,107297-38804
43836,10/6/2193,989-28-79-13871-4,107297-38805
43837,10/6/2193,989-28-79-69807-2,107297-38806
43838,10/6/2193,989-28-79-13871-4,107297-38807
43839,10/6/2193,989-28-79-69807-2,107297-38808
43840,10/6/2193,989-28-79-13871-4,107297-38809
43841,10/6/2193,989-28-79-13871-4,107297-38810
43842,10/6/2193,989-28-79-69807-2,107297-38811
43843,10/6/2193,989-28-79-69807-2,107297-38812
43844,10/6/2193,989-28-79-69807-2,107297-38813
43845,10/6/2193,989-28-79-69807-2,107297-38814
43846,10/6/2193,989-28-79-82749-6,107297-38815
43847,10/6/2193,989-28-79-82749-6,107297-38816
43848,10/6/2193,989-28-79-69807-2,107297-38817
43849,10/6/2193,989-28-79-13871-4,107297-38818
43850,10/6/2193,989-28-654-6033-1,107297-38819
43851,10/6/2193,989-28-229-1404-4,107297-38820
43852,10/6/2193,989-28-229-7592-2,107297-38821
43853,10/6/2193,989-28-229-7592-2,107297-38822
43854,10/6/2193,989-28-229-7592-2,107297-38823
43855,10/6/2193,989-28-229-1404-4,107297-38824
43856,10/6/2193,989-28-229-7592-2,107297-38825
43857,10/6/2193,989-28-229-7592-2,107297-38826
43858,10/6/2193,989-28-229-9769-6,107297-38827
43859,10/6/2193,989-28-229-1404-4,107297-38828
43860,10/6/2193,989-28-229-1404-4,107297-38829
43861,10/6/2193,989-28-229-3157-7,107297-38830
43862,10/6/2193,989-28-229-1404-4,107297-38831
43863,10/6/2193,989-28-229-1404-4,107297-38832
43864,10/6/2193,989-28-229-0197-6,107297-38833
43865,10/6/2193,989-28-229-5891-8,107297-38834
43866,10/6/2193,989-28-229-0197-6,107297-38835
43867,10/6/2193,989-28-229-7592-2,107297-38836
43868,10/6/2193,989-28-229-5891-8,107297-38837
43869,10/6/2193,989-28-229-5891-8,107297-38838
43870,10/6/2193,989-28-229-9769-6,107297-38839
43871,10/6/2193,989-28-229-7592-2,107297-38840
43872,10/6/2193,989-28-79-23023-4,107297-38841
43873,10/6/2193,989-28-79-74374-1,107297-38842
43874,10/6/2193,989-28-79-36485-4,107297-38843
43875,10/6/2193,989-28-79-13801-1,107297-38844
43876,10/6/2193,989-28-79-13801-1,107297-38845
43877,10/6/2193,989-28-79-13801-1,107297-38846
43878,10/6/2193,989-28-79-74374-1,107297-38847
43879,10/6/2193,989-28-79-40897-8,107297-38848
43880,10/6/2193,989-28-79-74374-1,107297-38849
43881,10/6/2193,989-28-79-68089-3,107297-38850
43882,10/6/2193,989-28-79-40897-8,107297-38851
43883,10/6/2193,989-28-79-13801-1,107297-38852
43884,10/6/2193,989-28-79-74374-1,107297-38853
43885,10/6/2193,989-28-79-74374-1,107297-38854
43886,10/6/2193,989-28-79-16533-8,107297-38855
43887,10/6/2193,989-28-79-26824-4,107297-38856
43888,10/6/2193,989-28-79-23023-4,107297-38857
43889,10/6/2193,989-28-79-13801-1,107297-38858
43890,10/6/2193,989-28-79-13801-1,107297-38859
43891,10/6/2193,989-28-79-51397-9,107297-38860
43892,10/6/2193,989-28-79-36485-4,107297-38861
43893,10/6/2193,989-28-79-74374-1,107297-38862
43894,10/6/2193,989-28-79-13801-1,107297-38863
43895,10/6/2193,989-28-79-74374-1,107297-38864
43896,10/6/2193,989-28-79-16808-7,107297-38865
43897,10/6/2193,989-28-79-91028-0,107297-38866
43898,10/6/2193,989-28-79-68089-3,107297-38867
43899,10/6/2193,989-28-79-91028-0,107297-38868
43900,10/6/2193,989-28-79-74374-1,107297-38869
43901,10/6/2193,989-28-79-13801-1,107297-38870
43902,10/6/2193,989-28-79-23023-4,107297-38871
43903,10/6/2193,989-28-79-13801-1,107297-38872
43904,10/6/2193,989-28-79-23023-4,107297-38873
43905,10/6/2193,989-28-79-26824-4,107297-38874
43906,10/6/2193,989-28-79-43574-5,107297-38875
43907,10/6/2193,989-28-79-71565-6,107297-38877
43908,10/6/2193,989-28-79-55752-2,107297-38878
43909,10/6/2193,989-28-79-23023-4,107297-38879
43910,10/6/2193,989-28-79-23023-4,107297-38880
43911,10/6/2193,989-28-79-16533-8,107297-38881
43912,10/6/2193,989-28-79-23023-4,107297-38882
43913,10/6/2193,989-28-79-82339-9,107297-38883
43914,10/6/2193,989-28-79-23023-4,107297-38884
43915,10/6/2193,989-28-79-71565-6,107297-38885
43916,10/6/2193,989-28-79-71565-6,107297-38886
43917,10/6/2193,989-28-79-71565-6,107297-38887
43918,10/6/2193,989-28-79-71565-6,107297-38888
43919,10/6/2193,989-28-79-74374-1,107297-38889
43920,10/6/2193,989-28-79-23023-4,107297-38890
43921,10/6/2193,989-28-79-23023-4,107297-38891
43922,10/6/2193,989-28-79-74374-1,107297-38892
43923,10/6/2193,989-28-79-26824-4,107297-38893
43924,10/6/2193,989-28-79-71565-6,107297-38894
43925,10/6/2193,989-28-79-26824-4,107297-38895
43926,10/6/2193,989-28-79-74374-1,107297-38896
43927,10/6/2193,989-28-79-40897-8,107297-38897
43928,10/6/2193,989-28-79-36485-4,107297-38898
43929,10/6/2193,989-28-3705-222-9,107297-38899
43930,10/6/2193,989-28-3705-492-6,107297-38900
43931,10/6/2193,989-28-3705-492-6,107297-38901
43932,10/6/2193,989-28-3705-987-7,107297-38902
43933,10/6/2193,989-28-3705-007-2,107297-38902
43934,10/6/2193,989-28-3705-007-2,107297-38903
43935,10/6/2193,989-28-79-18127-7,107297-38903
43936,10/6/2193,989-28-79-45675-7,107297-38904
43937,10/6/2193,989-28-79-04510-4,107297-38904
43938,10/6/2193,989-28-79-13871-4,107297-38905
43939,10/6/2193,989-28-79-05670-4,107297-38905
43940,10/6/2193,989-28-79-69807-2,107297-38905
43941,10/6/2193,989-28-229-7592-2,107297-38906
43942,10/6/2193,989-28-79-71565-6,107297-38906
43943,10/6/2193,989-28-229-3157-7,107297-38907
43944,10/6/2193,989-28-79-13801-1,107297-38907
43945,10/6/2193,989-28-229-9769-6,107297-38907
43946,10/6/2193,989-28-229-0197-6,107297-38908
43947,10/6/2193,989-28-79-13801-1,107297-38908
43948,10/6/2193,989-28-229-3157-7,107297-38909
43949,10/6/2193,989-28-79-74374-1,107297-38909
43950,10/6/2193,989-28-79-68089-3,107297-38910
43951,10/6/2193,989-28-79-13801-1,107297-38910
43952,10/6/2193,989-28-79-68089-3,107297-38911
43953,10/6/2193,989-28-79-26824-4,107297-38911
43954,10/6/2193,989-28-3705-492-6,107297-38912
43955,10/6/2193,989-28-3705-222-9,107297-38912
43956,10/6/2193,989-28-229-5891-8,107297-38913
43957,10/6/2193,989-28-79-82197-5,107297-38913
43958,10/6/2193,989-28-79-61125-5,107297-38913
43959,10/6/2193,989-28-79-68089-3,107297-38914
43960,10/6/2193,989-28-79-74374-1,107297-38914
43961,10/6/2193,989-28-79-74374-1,107297-38914
43962,10/6/2193,989-28-79-68089-3,107297-38915
43963,10/6/2193,989-28-3705-222-9,107297-38915
43964,10/6/2193,989-28-79-74374-1,107297-38915
43965,10/6/2193,989-28-654-0127-3,107297-38916
43966,10/6/2193,989-28-79-91028-0,107297-38916
43967,10/7/2193,989-28-79-87459-9,107295-38926
43968,10/7/2193,989-28-3705-007-2,107298-38917
43969,10/7/2193,989-28-3705-007-2,107298-38918
43970,10/7/2193,989-28-3705-007-2,107298-38919
43971,10/7/2193,989-28-3705-007-2,107298-38920
43972,10/7/2193,989-28-3705-987-7,107298-38921
43973,10/7/2193,989-28-3705-583-1,107298-38922
43974,10/7/2193,989-28-3705-007-2,107298-38923
43975,10/7/2193,989-28-3705-987-7,107298-38924
43976,10/7/2193,989-28-3705-583-1,107298-38925
43977,10/7/2193,989-28-79-30536-9,107298-38927
43978,10/7/2193,989-28-79-01991-4,107298-38928
43979,10/7/2193,989-28-79-01991-4,107298-38929
43980,10/7/2193,989-28-79-61125-5,107298-38930
43981,10/7/2193,989-28-79-16826-1,107298-38931
43982,10/7/2193,989-28-79-32105-5,107298-38932
43983,10/7/2193,989-28-654-3899-6,107298-38933
43984,10/7/2193,989-28-79-69807-2,107298-38934
43985,10/7/2193,989-28-79-13871-4,107298-38935
43986,10/7/2193,989-28-79-13871-4,107298-38936
43987,10/7/2193,989-28-79-13871-4,107298-38937
43988,10/7/2193,989-28-79-13871-4,107298-38938
43989,10/7/2193,989-28-79-05670-4,107298-38939
43990,10/7/2193,989-28-79-13871-4,107298-38940
43991,10/7/2193,989-28-79-69807-2,107298-38941
43992,10/7/2193,989-28-229-0197-6,107298-38942
43993,10/7/2193,989-28-229-5891-8,107298-38943
43994,10/7/2193,989-28-229-1404-4,107298-38944
43995,10/7/2193,989-28-229-9769-6,107298-38945
43996,10/7/2193,989-28-229-1404-4,107298-38946
43997,10/7/2193,989-28-229-9769-6,107298-38947
43998,10/7/2193,989-28-229-6632-6,107298-38948
43999,10/7/2193,989-28-229-9769-6,107298-38949
44000,10/7/2193,989-28-229-1404-4,107298-38950
44001,10/7/2193,989-28-229-9769-6,107298-38951
44002,10/7/2193,989-28-229-7592-2,107298-38952
44003,10/7/2193,989-28-229-7592-2,107298-38953
44004,10/7/2193,989-28-229-5891-8,107298-38954
44005,10/7/2193,989-28-229-6632-6,107298-38955
44006,10/7/2193,989-28-79-74374-1,107298-38956
44007,10/7/2193,989-28-79-13801-1,107298-38957
44008,10/7/2193,989-28-79-71565-6,107298-38958
44009,10/7/2193,989-28-79-23023-4,107298-38959
44010,10/7/2193,989-28-79-74374-1,107298-38960
44011,10/7/2193,989-28-79-13801-1,107298-38961
44012,10/7/2193,989-28-79-13801-1,107298-38962
44013,10/7/2193,989-28-79-74374-1,107298-38963
44014,10/7/2193,989-28-79-13801-1,107298-38964
44015,10/7/2193,989-28-79-26824-4,107298-38965
44016,10/7/2193,989-28-79-13801-1,107298-38966
44017,10/7/2193,989-28-79-40897-8,107298-38967
44018,10/7/2193,989-28-79-74374-1,107298-38968
44019,10/7/2193,989-28-79-74374-1,107298-38969
44020,10/7/2193,989-28-79-13801-1,107298-38970
44021,10/7/2193,989-28-79-68089-3,107298-38971
44022,10/7/2193,989-28-79-71565-6,107298-38972
44023,10/7/2193,989-28-79-74374-1,107298-38973
44024,10/7/2193,989-28-79-68089-3,107298-38974
44025,10/7/2193,989-28-79-74374-1,107298-38975
44026,10/7/2193,989-28-79-71565-6,107298-38976
44027,10/7/2193,989-28-79-91028-0,107298-38978
44028,10/7/2193,989-28-79-13801-1,107298-38979
44029,10/7/2193,989-28-79-13801-1,107298-38980
44030,10/7/2193,989-28-79-23023-4,107298-38981
44031,10/7/2193,989-28-79-13801-1,107298-38982
44032,10/7/2193,989-28-79-23023-4,107298-38983
44033,10/7/2193,989-28-79-13801-1,107298-38984
44034,10/7/2193,989-28-79-26824-4,107298-38985
44035,10/7/2193,989-28-79-23023-4,107298-38986
44036,10/7/2193,989-28-79-74374-1,107298-38987
44037,10/7/2193,989-28-79-74374-1,107298-38988
44038,10/7/2193,989-28-79-82339-9,107298-38989
44039,10/7/2193,989-28-79-23023-4,107298-38990
44040,10/7/2193,989-28-79-13801-1,107298-38991
44041,10/7/2193,989-28-79-13801-1,107298-38992
44042,10/7/2193,989-28-79-13801-1,107298-38993
44043,10/7/2193,989-28-79-71565-6,107298-38994
44044,10/7/2193,989-28-3705-222-9,107298-38995
44045,10/7/2193,989-28-3705-222-9,107298-38996
44046,10/7/2193,989-28-3705-222-9,107298-38997
44047,10/7/2193,989-28-79-14379-4,107298-38998
44048,10/7/2193,989-28-3705-222-9,107298-38999
44049,10/7/2193,989-28-3705-222-9,107298-39000
44050,10/7/2193,989-28-3705-222-9,107298-39001
44051,10/7/2193,989-28-3705-583-1,107298-39002
44052,10/7/2193,989-28-3705-007-2,107298-39002
44053,10/7/2193,989-28-3705-007-2,107298-39003
44054,10/7/2193,989-28-79-16826-1,107298-39003
44055,10/7/2193,989-28-79-21991-8,107298-39004
44056,10/7/2193,989-28-79-11297-4,107298-39004
44057,10/7/2193,989-28-79-13871-4,107298-39005
44058,10/7/2193,989-28-79-69807-2,107298-39005
44059,10/7/2193,989-28-79-69807-2,107298-39006
44060,10/7/2193,989-28-79-05670-4,107298-39006
44061,10/7/2193,989-28-229-6632-6,107298-39007
44062,10/7/2193,989-28-229-7592-2,107298-39007
44063,10/7/2193,989-28-229-3157-7,107298-39008
44064,10/7/2193,989-28-79-23023-4,107298-39008
44065,10/7/2193,989-28-229-7592-2,107298-39009
44066,10/7/2193,989-28-79-55752-2,107298-39009
44067,10/7/2193,989-28-79-40897-8,107298-39010
44068,10/7/2193,989-28-79-26824-4,107298-39010
44069,10/7/2193,989-28-79-26824-4,107298-39011
44070,10/7/2193,989-28-79-23023-4,107298-39011
44071,10/7/2193,989-28-3705-222-9,107298-39012
44072,10/7/2193,989-28-3705-222-9,107298-39012
44073,10/7/2193,989-28-3705-492-6,107298-39013
44074,10/7/2193,989-28-79-03683-6,107298-39013
44075,10/7/2193,989-28-3705-222-9,107298-39013
44076,10/7/2193,989-28-79-68089-3,107298-39014
44077,10/7/2193,989-28-229-3157-7,107298-39014
44078,10/7/2193,989-28-79-21991-8,107298-39014
44079,10/7/2193,989-28-79-36485-4,107298-39014
44080,10/8/2193,989-28-79-87459-9,107298-39025
44081,10/8/2193,989-28-3705-987-7,107299-39015
44082,10/8/2193,989-28-3705-987-7,107299-39016
44083,10/8/2193,989-28-3705-007-2,107299-39017
44084,10/8/2193,989-28-3705-592-3,107299-39018
44085,10/8/2193,989-28-3705-987-7,107299-39019
44086,10/8/2193,989-28-3705-007-2,107299-39020
44087,10/8/2193,989-28-79-87459-9,107299-39021
44088,10/8/2193,989-28-79-01991-4,107299-39022
44089,10/8/2193,989-28-79-30536-9,107299-39023
44090,10/8/2193,989-28-79-01991-4,107299-39024
44091,10/8/2193,989-28-79-42728-3,107299-39026
44092,10/8/2193,989-28-79-04510-4,107299-39027
44093,10/8/2193,989-28-79-11297-4,107299-39028
44094,10/8/2193,989-28-79-30536-9,107299-39029
44095,10/8/2193,989-28-79-87459-9,107299-39030
44096,10/8/2193,989-28-79-11297-4,107299-39031
44097,10/8/2193,989-28-79-13871-4,107299-39032
44098,10/8/2193,989-28-79-13871-4,107299-39033
44099,10/8/2193,989-28-79-05670-4,107299-39034
44100,10/8/2193,989-28-79-13871-4,107299-39035
44101,10/8/2193,989-28-79-13871-4,107299-39036
44102,10/8/2193,989-28-79-13871-4,107299-39037
44103,10/8/2193,989-28-229-1404-4,107299-39038
44104,10/8/2193,989-28-229-1404-4,107299-39039
44105,10/8/2193,989-28-229-1404-4,107299-39040
44106,10/8/2193,989-28-229-9769-6,107299-39041
44107,10/8/2193,989-28-229-0197-6,107299-39042
44108,10/8/2193,989-28-229-7592-2,107299-39043
44109,10/8/2193,989-28-229-1404-4,107299-39044
44110,10/8/2193,989-28-79-71565-6,107299-39045
44111,10/8/2193,989-28-79-13801-1,107299-39046
44112,10/8/2193,989-28-79-91028-0,107299-39047
44113,10/8/2193,989-28-79-68089-3,107299-39048
44114,10/8/2193,989-28-79-13801-1,107299-39049
44115,10/8/2193,989-28-79-74374-1,107299-39050
44116,10/8/2193,989-28-79-68089-3,107299-39051
44117,10/8/2193,989-28-79-91028-0,107299-39052
44118,10/8/2193,989-28-79-13801-1,107299-39053
44119,10/8/2193,989-28-79-26824-4,107299-39054
44120,10/8/2193,989-28-79-74374-1,107299-39055
44121,10/8/2193,989-28-79-91028-0,107299-39056
44122,10/8/2193,989-28-79-23023-4,107299-39057
44123,10/8/2193,989-28-79-91028-0,107299-39058
44124,10/8/2193,989-28-79-23023-4,107299-39059
44125,10/8/2193,989-28-79-23023-4,107299-39060
44126,10/8/2193,989-28-79-13801-1,107299-39061
44127,10/8/2193,989-28-79-74374-1,107299-39062
44128,10/8/2193,989-28-79-23023-4,107299-39063
44129,10/8/2193,989-28-79-13801-1,107299-39064
44130,10/8/2193,989-28-3705-492-6,107299-39066
44131,10/8/2193,989-28-3705-222-9,107299-39067
44132,10/8/2193,989-28-3705-222-9,107299-39068
44133,10/8/2193,989-28-3705-222-9,107299-39069
44134,10/8/2193,989-28-3705-222-9,107299-39070
44135,10/8/2193,989-28-3705-987-7,107299-39071
44136,10/8/2193,989-28-229-5891-8,107299-39071
44137,10/8/2193,989-28-3705-987-7,107299-39072
44138,10/8/2193,989-28-79-71565-6,107299-39072
44139,10/8/2193,989-28-3705-492-6,107299-39073
44140,10/8/2193,989-28-79-55824-6,107299-39073
44141,10/8/2193,989-28-229-7592-2,107299-39074
44142,10/8/2193,989-28-79-13871-4,107299-39074
44143,10/8/2193,989-28-229-6632-6,107299-39074
44144,10/8/2193,989-28-3705-222-9,107299-39075
44145,10/8/2193,989-28-3705-987-7,107299-39075
44146,10/9/2193,989-28-79-87459-9,107299-39094
44147,10/9/2193,989-28-3705-775-0,107300-39076
44148,10/9/2193,989-28-3705-649-4,107300-39077
44149,10/9/2193,989-28-3705-987-7,107300-39078
44150,10/9/2193,989-28-3705-007-2,107300-39079
44151,10/9/2193,989-28-3705-775-0,107300-39080
44152,10/9/2193,989-28-3705-583-1,107300-39081
44153,10/9/2193,989-28-3705-987-7,107300-39082
44154,10/9/2193,989-28-3705-987-7,107300-39083
44155,10/9/2193,989-28-3705-138-3,107300-39084
44156,10/9/2193,989-28-3705-583-1,107300-39085
44157,10/9/2193,989-28-3705-007-2,107300-39086
44158,10/9/2193,989-28-3705-007-2,107300-39087
44159,10/9/2193,989-28-3705-987-7,107300-39088
44160,10/9/2193,989-28-79-32105-5,107300-39089
44161,10/9/2193,989-28-79-27078-0,107300-39090
44162,10/9/2193,989-28-79-82197-5,107300-39091
44163,10/9/2193,989-28-79-04510-4,107300-39092
44164,10/9/2193,989-28-79-01991-4,107300-39093
44165,10/9/2193,989-28-79-13871-4,107300-39095
44166,10/9/2193,989-28-79-82125-8,107300-39096
44167,10/9/2193,989-28-79-05670-4,107300-39097
44168,10/9/2193,989-28-79-13871-4,107300-39098
44169,10/9/2193,989-28-79-69807-2,107300-39099
44170,10/9/2193,989-28-79-69807-2,107300-39100
44171,10/9/2193,989-28-79-69807-2,107300-39101
44172,10/9/2193,989-28-79-82125-8,107300-39102
44173,10/9/2193,989-28-79-05670-4,107300-39103
44174,10/9/2193,989-28-654-5771-3,107300-39104
44175,10/9/2193,989-28-654-5771-3,107300-39105
44176,10/9/2193,989-28-229-3157-7,107300-39106
44177,10/9/2193,989-28-229-1404-4,107300-39107
44178,10/9/2193,989-28-229-7592-2,107300-39108
44179,10/9/2193,989-28-229-6632-6,107300-39109
44180,10/9/2193,989-28-229-9769-6,107300-39110
44181,10/9/2193,989-28-229-0197-6,107300-39111
44182,10/9/2193,989-28-229-6632-6,107300-39112
44183,10/9/2193,989-28-229-6632-6,107300-39113
44184,10/9/2193,989-28-229-1404-4,107300-39114
44185,10/9/2193,989-28-229-3157-7,107300-39115
44186,10/9/2193,989-28-79-40897-8,107300-39116
44187,10/9/2193,989-28-79-13801-1,107300-39117
44188,10/9/2193,989-28-79-44730-4,107300-39118
44189,10/9/2193,989-28-79-13801-1,107300-39119
44190,10/9/2193,989-28-79-26824-4,107300-39120
44191,10/9/2193,989-28-79-74374-1,107300-39121
44192,10/9/2193,989-28-79-91028-0,107300-39122
44193,10/9/2193,989-28-79-74374-1,107300-39123
44194,10/9/2193,989-28-79-26824-4,107300-39124
44195,10/9/2193,989-28-79-74374-1,107300-39125
44196,10/9/2193,989-28-79-13801-1,107300-39126
44197,10/9/2193,989-28-79-13801-1,107300-39127
44198,10/9/2193,989-28-79-26824-4,107300-39128
44199,10/9/2193,989-28-79-74374-1,107300-39130
44200,10/9/2193,989-28-79-71565-6,107300-39131
44201,10/9/2193,989-28-3705-222-9,107300-39133
44202,10/9/2193,989-28-3705-492-6,107300-39134
44203,10/9/2193,989-28-3705-222-9,107300-39135
44204,10/9/2193,989-28-3705-492-6,107300-39136
44205,10/9/2193,989-28-3705-492-6,107300-39137
44206,10/9/2193,989-28-3705-138-3,107300-39138
44207,10/9/2193,989-28-3705-649-4,107300-39138
44208,10/9/2193,989-28-229-9769-6,107300-39138
44209,10/9/2193,989-28-79-74374-1,107300-39138
44210,10/9/2193,989-28-79-26824-4,107300-39139
44211,10/9/2193,989-28-229-6632-6,107300-39139
44212,10/9/2193,989-28-229-7592-2,107300-39139
44213,10/9/2193,989-28-79-40897-8,107300-39140
44214,10/9/2193,989-28-229-7592-2,107300-39140
44215,10/9/2193,989-28-79-55824-6,107300-39140
44216,10/9/2193,989-28-229-1404-4,107300-39141
44217,10/9/2193,989-28-79-13871-4,107300-39141
44218,10/9/2193,989-28-79-32105-5,107300-39142
44219,10/9/2193,989-28-229-1404-4,107300-39142
44220,10/9/2193,989-28-79-69807-2,107300-39143
44221,10/9/2193,989-28-79-13871-4,107300-39143
44222,10/9/2193,989-28-79-13871-4,107300-39144
44223,10/9/2193,989-28-79-05670-4,107300-39144
44224,10/9/2193,989-28-79-68089-3,107300-39145
44225,10/9/2193,989-28-79-13871-4,107300-39145
44226,10/9/2193,989-28-79-45675-7,107300-39146
44227,10/9/2193,989-28-654-5771-3,107300-39146
44228,10/10/2193,989-28-79-87459-9,107292-39158
44229,10/10/2193,989-28-3705-007-2,107301-39147
44230,10/10/2193,989-28-3705-649-4,107301-39148
44231,10/10/2193,989-28-3705-987-7,107301-39149
44232,10/10/2193,989-28-3705-007-2,107301-39150
44233,10/10/2193,989-28-3705-649-4,107301-39151
44234,10/10/2193,989-28-3705-007-2,107301-39152
44235,10/10/2193,989-28-79-45675-7,107301-39153
44236,10/10/2193,989-28-79-87459-9,107301-39154
44237,10/10/2193,989-28-79-07610-8,107301-39155
44238,10/10/2193,989-28-79-01991-4,107301-39156
44239,10/10/2193,989-28-79-18127-7,107301-39157
